	SAMPLE	CELL	N	SUM	MEAN	MED	N50	MIN	MAX	SD	QV_MEAN	QV_MED	QV_MAX	PASS_MEAN	PASS_MED	PASS_MAX
4	HG02587	m64076_220327_030804	1740546	34252702200	19679.2858103147	18862	19937	153	67198	4448.14519914723	32.0029994741557	32.202444961063	60
5	HG02587	m64076_220331_235118	1835123	35371611687	19274.7906745215	18402	19454	113	64122	4379.23022308843	31.8795313765128	31.942465012253	60
0	HG01114	m64076_220222_003816	1524912	31838855194	20879.142661347	19828	21149	55	62023	5173.68601690001	30.4753679637572	30.2678877515209	60
1	HG01114	m64076_220227_232002	1751118	36723948151	20971.7152990261	19900	21244	48	60077	5226.36135790356	29.8646346838006	29.6229936770452	60
2	HG01114	m64076_220301_101421	1856236	38831043735	20919.2385747287	19827	21175	45	60657	5241.74540300395	30.2541965525186	30.0817764094911	60
0	HG02018	m54329U_220125_004416	1946745	38585635618	19820.5905847967	18887	20019	58	64808	4640.40168512016	32.272863110588	32.6368027755192	60
1	HG02018	m54329U_220128_015221	1752787	34555179108	19714.4200111023	18798	19895	45	61163	4570.31552642542	31.1418897023955	31.0437448397976	60
2	HG02018	m54329U_220129_124757	1971964	38867231386	19709.909200168	18782	19896	46	70177	4590.71958620675	31.8074741139765	31.9911577881403	60
0	NA19036	m64076_220125_004322	1694190	35621634302	21025.761161381	19976	21438	52	62617	5420.33416975496	29.4014715325602	28.9566179389422	60
1	NA19036	m64076_220129_125006	1705009	36105949125	21176.3979691603	20122	21638	45	76044	5513.83925000276	30.7205805548784	30.4752057959177	60
2	NA19036	m64076_220130_234407	1696650	36094508856	21273.9863000619	20225	21739	88	66471	5529.6088760274	30.8850266798708	30.7668912309065	60
0	NA12329	m64076_220122_011847	2045675	38701725169	18918.8043892603	18083	19178	45	60378	4456.22699459502	31.4366935323716	31.3282042934599	60
1	NA12329	m64076_220126_113534	1934611	36453442521	18842.7764139664	18003	19083	45	55038	4432.69527284301	30.4077414368186	30.1012254713124	60
2	NA12329	m64076_220128_015732	2043642	38749876643	18961.1862757763	18122	19230	48	64203	4492.33521045129	32.2613779995517	32.3648413588069	60
0	NA19983	m54329U_220211_113834	1925591	38474205113	19980.4657962153	19066	20267	48	63207	4741.61846618098	31.7383399185481	31.9314919873923	60
1	NA19983	m54329U_220219_025145	2137110	42581285149	19924.704460229	19011	20196	47	56390	4716.86217480091	31.5094664024105	31.5739292978348	60
2	NA19983	m64076_220217_122931	2057021	41718404002	20280.9810896437	19401	20636	47	66161	4824.27388468779	31.1270210507935	31.1774455042425	60
0	HG03683	m54329U_220220_134718	1220872	22576361384	18491.9970185245	17614	18552	96	55122	4158.75583167849	31.3952591141427	31.4900888431298	60
1	HG03683	m54329U_220311_015732	2251664	43345426754	19250.3973745639	18377	19496	302	50150	4554.42284686614	31.7379110135962	31.743399481662	60
2	HG03683	m64076_211225_093817	1006836	20568288045	20428.6378764764	19648	20352	46	52750	3849.61666623299	29.7582417464414	29.6751877336959	60
3	HG03683	m64076_220317_110154	2047731	39536868147	19307.6474141379	18445	19561	131	60945	4546.89046983858	31.1226346002225	30.9523057629187	60
0	NA18939	m54329U_220222_004435	865809	16901594105	19521.1577899976	18634	19600	47	58336	4316.16309278362	31.5366489120915	31.7381046098801	60
1	NA18939	m64076_220402_104632	1354132	31158211479	23009.729833576	21970	23728	187	62391	6130.83182687116	30.8533295305429	30.8523825656302	60
2	NA18939	m64076_220403_214315	1293707	29770433925	23011.728254543	21974	23732	139	67585	6116.73372013173	30.6281315695715	30.5398809926566	60
3	NA18939	m64076_220405_084052	1266154	29054934338	22947.3937119813	21926	23659	153	62206	6068.94633480664	30.6551607880434	30.5597335166064	60
0	HG00864	m64076_220206_113231	1527128	31071120436	20346.1140362825	19475	20706	45	55818	4844.47812867142	28.9683283215296	28.6333297402861	60
1	HG00864	m64076_220212_235702	1755591	35724939823	20349.238417718	19460	20704	47	67968	4870.90616230143	31.5051708860704	31.62976917411	60
2	HG00864	m64076_220214_105131	1747710	35755789434	20458.6512831076	19572	20829	44	60031	4908.2498012936	31.4866231295709	31.601411572682	60
0	NA20847	m64076_220202_232805	1796374	34901655215	19428.9469870973	18562	19516	41	60056	4214.3961926781	29.4322273289286	29.2700767200972	60
1	NA20847	m64076_220205_003337	1068036	19838402033	18574.6566904112	17750	18573	44	52695	3888.52853746164	31.3394594661823	31.3945540972728	60
2	NA20847	m64076_220207_222645	1765017	34727414465	19675.3994239149	18845	19843	42	62085	4307.06629053694	30.6885789511133	30.5762419316787	60
0	HG01352	m54329U_200819_192918	1755417	28357440737	16154.2475303589	16066	16212	86	45229	1497.3973271001	31.15270796286	31.3877274685949	60
1	HG01352	m54329U_200824_191532	1639743	26574151881	16206.2907913008	16121	16266	85	43425	1497.57408125285	30.0951623097336	30.048949731763	60
2	HG01352	m54329U_200826_013039	1310081	21212211819	16191.5269506237	16106	16251	46	51920	1500.06042789947	28.1903965370808	27.8965895366003	60
3	HG01352	m54329U_210320_235902	630988	12730908320	20176.1496573627	19694	21130	90	58079	5264.43962467712	29.1080791403098	28.575976283453	60
4	HG01352	m54329U_210330_183359	1242842	23755430479	19113.7976339712	18472	19903	90	59284	5129.36257962345	29.8875468597755	29.4440673756014	60
5	HG01352	m64076_210321_010456	891580	17011923293	19080.6470456942	18487	19848	296	56792	5065.85213652318	29.2668035932762	28.5030719605539	60
0	HG02059	m54329U_210430_224654	1310008	25417835033	19402.8090156701	18726	19580	87	53204	3860.3178065422	28.9905556189387	28.7484990077846	60
1	HG02059	m54329U_210505_001822	1370987	26438517959	19284.295153054	18610	19424	86	49158	3798.29232727307	28.9754364495451	28.7215811369647	60
2	HG02059	m64076_200818_185305	1370718	24142861057	17613.2954094132	17517	17694	55	41941	1783.50913157067	28.3364770811863	28.1351944790837	60
3	HG02059	m64076_200821_215706	1112101	19512323002	17545.4594519742	17446	17623	52	50583	1776.71502573308	27.5077618091486	27.1736624222632	60
4	HG02059	m64076_200823_041159	1108227	19414203285	17518.2550912403	17421	17596	88	40355	1775.74611451979	27.4728215909604	26.9976007888146	60
0	GM20355	m54329U_210124_022104	1831909	29781377053	16257.0177083032	15768	16401	49	46830	3063.05761526574	31.3823141447735	31.36824534435	60
1	GM20355	m54329U_210220_055130	2004588	31378223487	15653.203295141	15091	15652	52	43934	2897.24694209603	31.1371036069418	31.0549584167478	60
2	GM20355	m64076_200930_195351	1110534	20372929285	18345.1648351154	18186	18501	46	46729	2445.84033963103	30.2492748494141	30.4525030125398	60
3	GM20355	m64076_201002_180938	1046368	19293342224	18438.3909140952	18282	18598	45	45620	2469.54288285079	29.6267983831244	29.6474920020562	60
4	GM20355	m64076_201004_002419	766780	14014361292	18276.8998826261	18121	18433	44	40511	2449.63767435073	29.0635188666642	28.9735569635745	60
0	GM19320	m54329U_201019_191314	1894630	32618387742	17216.2310013037	17191	17318	48	40484	1469.11197781976	31.2165835757567	31.6058754525927	60
1	GM19320	m54329U_201023_003851	1717904	29593229054	17226.357848867	17200	17327	49	36928	1463.94653874182	30.933971668936	31.2942932195963	60
2	GM19320	m54329U_201024_070735	1485526	25569752648	17212.5918011533	17186	17313	51	38841	1462.68207471519	31.0106130766602	31.417296022758	60
3	GM19320	m54329U_210225_020106	1005078	21535183702	21426.3805416097	21265	21495	50	44646	2307.71252688559	28.106286909557	28.0303306847848	60
0	GM19129	m54329U_201021_182400	949913	19518046457	20547.193750375	20519	20812	48	44837	2512.2963929639	28.9163691082813	29.0068896611495	60
1	GM19129	m54329U_210223_194607	42600	829265298	19466.3215492958	19501	19807	47	41748	2685.8505747514	29.0402659009538	29.1868781333183	60
2	GM19129	m54329U_210507_224951-bc1022_BAK8B_OA	137417	2818085488	20507.5462861218	19601	20729	373	48216	4728.0824059982	27.8240124138692	27.0591957567983	60
3	GM19129	m54329U_210516_043155-bc1022_BAK8B_OA	787731	16238529810	20614.3084504736	19743	20869	139	49013	4687.84640073719	28.0190797762241	27.5663654752164	60
4	GM19129	m64076_201023_184120	946579	19389679762	20483.9530160716	20453	20748	48	46686	2506.82175960202	29.2325187382237	29.4533531185863	60
5	GM19129	m64076_201025_005549	776517	15941682275	20529.7273272832	20497	20796	48	47110	2510.74894014487	28.7181140384723	28.8036827098466	60
6	GM19129	m64076_201026_210420	941467	19397849366	20603.8547989468	20568	20860	48	45284	2488.25156693764	29.4666118296943	29.7308750419037	60
7	GM19129	m64076_210423_190653	887395	12669074672	14276.7027896258	13789	14420	86	40788	2861.92386881432	32.6582228165849	32.7357109070464	60
0	HG02769	m54329U_210122_200631	1688381	30537421984	18086.8074113604	17469	18480	49	51639	4132.12740661627	30.1041752284978	29.7973529302343	60
1	HG02769	m54329U_210125_180102	1592996	29343031529	18420.0283798578	17834	18882	50	53581	4223.21027577363	30.4092518500433	30.1549028832297	60
2	HG02769	m54329U_210127_001445	1441414	26365212023	18291.2140599439	17697	18732	54	56847	4190.83976845902	30.4326814417448	30.2086535628503	60
3	HG02769	m54329U_210221_195419	1824652	32672808771	17906.323381664	17259	18257	50	51870	4102.91372442769	30.0006817460261	29.7147636787121	60
0	HG03452	m64076_210126_175628	2166313	34584252440	15964.5685734241	15410	16067	66	54012	3143.3519733251	31.3915273203208	31.3049688756259	60
1	HG03452	m64076_210131_015832	1821511	29924572733	16428.4337195878	15921	16642	55	53631	3274.28216127654	31.6816216398781	31.7355761365659	60
2	HG03452	m64076_210201_082658	2164745	34966996494	16152.940181869	15607	16302	50	51055	3212.79732494356	31.3121727149028	31.226143987814	60
0	HG02554	m54329U_210424_234256	1819957	33527248185	18422.0001818724	17771	18493	86	49433	3553.34530766127	29.3750876675465	29.1457764494473	60
1	HG02554	m54329U_210426_220943	1664357	30118110703	18095.9437806913	17414	18105	86	50089	3483.36161993216	29.3059563489688	29.0382407491891	60
2	HG02554	m54329U_210428_040858	1556304	29189867548	18755.8905894992	18147	18908	85	49073	3635.25334291134	28.5054074727297	28.0722748296551	60
3	HG02554	m54329U_210429_102104	1580338	29917757396	18931.2396436712	18326	19120	86	50171	3711.44312020194	28.9411431090271	28.6298313869065	60
0	HG02953	m64076_210425_010557	1731295	30663509801	17711.3142480051	17186	17963	85	46077	3582.28426509475	29.4388628683379	29.1265756032757	60
1	HG02953	m64076_210426_220753	1807531	31605398156	17485.3975704981	16937	17690	86	46053	3529.55413030305	29.8198459000969	29.5597121174933	60
2	HG02953	m64076_210428_040717	1656285	28891814664	17443.7458915585	16890	17644	86	45415	3521.66692079278	28.653284484998	28.2454229488866	60
3	HG02953	m64076_210429_101918	1589769	28305294097	17804.6584736525	17292	18080	86	46677	3606.46509359084	28.9976309928056	28.5794034765545	60
0	GM21487	m54329U_210405_202314	1487028	26242385498	17647.5395876877	17093	17910	86	47371	3594.89691081139	29.5127285901122	29.1670501406728	60
1	GM21487	m54329U_210408_003536	1541620	27229688040	17663.035015114	17110	17933	662	49659	3606.36059945167	29.3102185712	28.9586757472723	60
2	GM21487	m54329U_210409_201342	1279156	22352355351	17474.2997343561	16908	17700	490	50001	3539.85840329164	28.9813996603811	28.4460007995835	60
3	GM21487	m64076_210325_045024	1575433	28117269140	17847.3277759194	17297	18135	86	49491	3640.35258262907	30.8851848084245	30.867715325951	60
4	GM21487	m64076_210409_201438	1557081	27244571841	17497.2090989486	16925	17718	86	48818	3547.10280864456	29.6359075269313	29.3427753194962	60
0	HG04036	m54329U_210411_022852	1333006	22797035910	17101.9754674773	16570	17469	86	57495	3776.20669640087	29.9827478619171	29.630192341987	60
1	HG04036	m64076_210405_202313	1461477	25218393173	17255.4157013761	16734	17645	86	48654	3819.13162941281	30.2757792902496	30.0748363735915	60
2	HG04036	m64076_210408_003515	1583802	26528649647	16749.9786254848	16169	17033	86	44148	3685.05394621279	29.369655047471	28.9873937634396	60
3	HG04036	m64076_210411_021355	1194714	20941737846	17528.6619609379	17062	17974	89	58586	3851.27603798684	29.8446396156255	29.5440312900059	60
4	HG04036	m64076_210412_082528	1544183	26258136417	17004.5496013102	16459	17350	86	50206	3747.967182348	28.9626716798679	28.4771308703723	60
# DROPPED SMRTCELLS
# DROP:	5	HG00732	m54329U_190901_130210	287116	4443471570	15476.2241393722	15306	15450	112	22891	1460.81081380765	30.9063011005968	31.2686758909639	60
# REASON: produced with EA chemistry
